row,status,diff_percentage,changed_percentage,url1,url2
164,success,0.2265002970885324,1.5324074074074074,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/27442992/4693f1c8-3754-41ff-970d-5a1285cd99fd/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/27442992/4693f1c8-3754-41ff-970d-5a1285cd99fd/v2_001.png?size=1280
165,success,0.023451835266940318,0.16999719504628175,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28216095/9353e592-b95e-4c1a-a63d-baf36d570d3c/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28216095/9353e592-b95e-4c1a-a63d-baf36d570d3c/v2_000.png?size=1280
166,success,0.00464214562681938,0.042499298761570437,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28216095/9353e592-b95e-4c1a-a63d-baf36d570d3c/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28216095/9353e592-b95e-4c1a-a63d-baf36d570d3c/v2_001.png?size=1280
167,success,1.4077667884396456,2.140120582556445,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28221652/778d7719-542c-46d8-b647-50888f5249e9/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28221652/778d7719-542c-46d8-b647-50888f5249e9/v2_000.png?size=1280
168,success,1.2672146619631088,10.223673347931541,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28221652/778d7719-542c-46d8-b647-50888f5249e9/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28221652/778d7719-542c-46d8-b647-50888f5249e9/v2_001.png?size=1280
169,success,0.0,0.0,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28291457/5553efb3-1d82-4a6d-8139-4c3c91ea78c8/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28291457/5553efb3-1d82-4a6d-8139-4c3c91ea78c8/v2_000.png?size=1280
170,success,0.0,0.0,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28291457/5553efb3-1d82-4a6d-8139-4c3c91ea78c8/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28291457/5553efb3-1d82-4a6d-8139-4c3c91ea78c8/v2_001.png?size=1280
171,success,0.570464425482127,1.9161522633744856,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28241918/75184ea5-0bac-4e49-a320-d3bd493296b8/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28241918/75184ea5-0bac-4e49-a320-d3bd493296b8/v2_000.png?size=1280
172,success,1.0123483406851537,3.9416152263374484,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/28241918/75184ea5-0bac-4e49-a320-d3bd493296b8/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/28241918/75184ea5-0bac-4e49-a320-d3bd493296b8/v2_001.png?size=1280
173,success,0.24600177733431036,2.0630797773654916,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/27591793/f3608a8a-c37c-4eb7-8130-ed67952199b5/v1_000.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/27591793/f3608a8a-c37c-4eb7-8130-ed67952199b5/v2_000.png?size=1280
174,success,0.49185319149304746,3.3532997614630267,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/1.0/20251111/27591793/f3608a8a-c37c-4eb7-8130-ed67952199b5/v1_001.png?size=1280,https://image-similarity-check-staging.miricanvas.com/similarity-comparison/pdf-to-png-biz/2.0/20251111/27591793/f3608a8a-c37c-4eb7-8130-ed67952199b5/v2_001.png?size=1280
